,year,taxagroup,taxaname,value
583,1996.0,invertebrates,Pinnotheres pisum,1
584,1996.0,invertebrates,Pisione remota,6
585,1996.0,invertebrates,Pista cristata,3
586,1996.0,invertebrates,Plakosyllis brevipes,1
587,1996.0,invertebrates,Poecilochaetus serpens,1
588,1996.0,invertebrates,Polydora cornuta,3
589,1996.0,invertebrates,Polygordius appendiculatus,4
590,1996.0,invertebrates,Porcellanidae,1
591,1996.0,invertebrates,Prionospio cirrifera,5
592,1996.0,invertebrates,Prionospio sp.,5
593,1996.0,invertebrates,Prionospio steenstrupi,9
594,1996.0,invertebrates,Processa modica,6
595,1996.0,invertebrates,Protodorvillea kefersteini,6
596,1996.0,invertebrates,Protodrilus sp.,1
597,1996.0,invertebrates,Psammechinus miliaris,1
598,1996.0,invertebrates,Pseudocuma longicorne,2
599,1996.0,invertebrates,Pseudocuma simile,1
600,1996.0,invertebrates,Pseudopolydora antennata,1
601,1996.0,invertebrates,Pseudopolydora pulchra,2
602,1996.0,invertebrates,Pseudosyllis brevipennis,1
603,1996.0,invertebrates,Pycnogonida,1
604,1996.0,invertebrates,Sabellaria spinulosa,4
605,1996.0,invertebrates,Sabellidae,2
606,1996.0,invertebrates,Sclerocheilus minutus,1
607,1996.0,invertebrates,Scolaricia sp.,1
608,1996.0,invertebrates,Scolelepis sp.,4
609,1996.0,invertebrates,Scolelepis squamata,2
610,1996.0,invertebrates,Scoletoma impatiens,1
611,1996.0,invertebrates,Scrobicularia plana,4
612,1996.0,invertebrates,Semivermilia sp.,1
613,1996.0,invertebrates,Serpulidae,1
614,1996.0,invertebrates,Sertulariidae,1
615,1996.0,invertebrates,Sigalion mathildae,3
616,1996.0,invertebrates,Sigalion squamosus,1
617,1996.0,invertebrates,Siphonoecetes sp.,1
618,1996.0,invertebrates,Sipuncula,7
619,1996.0,invertebrates,Socarnes erythrophthalmus,1
620,1996.0,invertebrates,Solen marginatus,1
621,1996.0,invertebrates,Sphaerosyllis bulbosa,5
622,1996.0,invertebrates,Sphaerosyllis sp.,2
623,1996.0,invertebrates,Sphenia binghami,1
624,1996.0,invertebrates,Spio decorata,12
625,1996.0,invertebrates,Spionidae,3
626,1996.0,invertebrates,Spiophanes bombyx,9
627,1996.0,invertebrates,Spirobranchus polytrema,1
628,1996.0,invertebrates,Stenothoe monoculoides,1
629,1996.0,invertebrates,Stenothoidae,1
630,1996.0,invertebrates,Sthenelais boa,3
631,1996.0,invertebrates,Sthenelais limicola,3
632,1996.0,invertebrates,Streblospio shrubsolii,6
633,1996.0,invertebrates,Sycon raphanus,1
634,1996.0,invertebrates,Syllidae,2
635,1996.0,invertebrates,Syllis gerlachi,5
636,1996.0,invertebrates,Synchelidium maculatum,1
637,1996.0,invertebrates,Tanaidacea,2
638,1996.0,invertebrates,Tanaididae,1
639,1996.0,invertebrates,Tanais dulongii,1
640,1996.0,invertebrates,Terebellidae,5
641,1996.0,invertebrates,Thracia villosiuscula,1
642,1996.0,invertebrates,Thyasira flexuosa,1
643,1996.0,invertebrates,Timoclea ovata,3
644,1996.0,invertebrates,Tritia incrassata,2
645,1996.0,invertebrates,Tritia varicosa,2
646,1996.0,invertebrates,Turbonilla rufa,1
647,1996.0,invertebrates,Uca pugilator,1
648,1996.0,invertebrates,Unciola crenatipalma,1
649,1996.0,invertebrates,Upogebia sp.,1
650,1996.0,invertebrates,Urothoe brevicornis,1
651,1996.0,invertebrates,Urothoe elegans,1
652,1996.0,invertebrates,Urothoe pulchella,3
653,1996.0,invertebrates,Vaunthompsonia cristata,1
654,1996.0,invertebrates,Verruca stroemia,1
655,1996.0,invertebrates,Xenosyllis scabra,1
656,1997.0,fish,Anguilla anguilla,5
657,1997.0,fish,Buglossidium luteum,2
658,1997.0,fish,Callionymus lyra,2
659,1997.0,fish,Carcinus maenas,14
660,1997.0,fish,Chelidonichthys lucerna,1
661,1997.0,fish,Chelon labrosus,1
662,1997.0,fish,Crangon crangon,10
663,1997.0,fish,Crystallogobius linearis,1
664,1997.0,fish,Dicentrarchus labrax,1
665,1997.0,fish,Engraulis encrasicolus,2
666,1997.0,fish,Eriphia verrucosa,1
667,1997.0,fish,Gaidropsarus mediterraneus,1
668,1997.0,fish,Gobius niger,6
669,1997.0,fish,Liocarcinus depurator,3
670,1997.0,fish,Macropodia rostrata,2
671,1997.0,fish,Maja squinado,1
672,1997.0,fish,Necora puber,1
673,1997.0,fish,Palaemon serratus,3
674,1997.0,fish,Palaemon sp.,3
675,1997.0,fish,Platichthys flesus,1
676,1997.0,fish,Pomatoschistus sp.,10
677,1997.0,fish,Solea solea,4
678,1997.0,fish,Trachurus trachurus,1
679,1997.0,fish,Trisopterus luscus,2
680,1997.0,invertebrates,Abarenicola claparedi,3
681,1997.0,invertebrates,Abra alba,7
682,1997.0,invertebrates,Abra prismatica,1
683,1997.0,invertebrates,Abra tenuis,1
684,1997.0,invertebrates,Abyssoninoe hibernica,1
685,1997.0,invertebrates,Acanthocardia echinata,1
686,1997.0,invertebrates,Acrocnida brachiata,1
687,1997.0,invertebrates,Actinia equina,1
688,1997.0,invertebrates,Alkmaria romijni,4
689,1997.0,invertebrates,Ampelisca brevicornis,4
690,1997.0,invertebrates,Ampelisca sarsi,1
691,1997.0,invertebrates,Ampelisca sp.,1
692,1997.0,invertebrates,Ampharete sp.,7
693,1997.0,invertebrates,Anaitides lineata,3
694,1997.0,invertebrates,Anaitides sp.,1
695,1997.0,invertebrates,Anapagurus laevis,2
696,1997.0,invertebrates,Aoridae,2
697,1997.0,invertebrates,Apicularia guerini,1
698,1997.0,invertebrates,Aponuphis bilineata,4
699,1997.0,invertebrates,Aporrhais sp.,1
700,1997.0,invertebrates,Aricidea fragilis,1
701,1997.0,invertebrates,Armandia cirrhosa,1
702,1997.0,invertebrates,Aspidosiphon muelleri,1
703,1997.0,invertebrates,Bathyporeia elegans,3
704,1997.0,invertebrates,Bathyporeia nana,1
705,1997.0,invertebrates,Bathyporeia sarsi,3
706,1997.0,invertebrates,Bathyporeia sp.,1
707,1997.0,invertebrates,Bela nebula,2
708,1997.0,invertebrates,Boccardia polybranchia,1
709,1997.0,invertebrates,Bodotria scorpioides,1
710,1997.0,invertebrates,Brachyura,2
711,1997.0,invertebrates,Branchiostoma lanceolata,1
712,1997.0,invertebrates,Brania oculata,1
713,1997.0,invertebrates,Callianassa sp.,1
714,1997.0,invertebrates,Callianassa subterranea,1
715,1997.0,invertebrates,Capitella capitata,13
716,1997.0,invertebrates,Capitella minima,1
717,1997.0,invertebrates,Carcinus maenas,1
718,1997.0,invertebrates,Caryophyllia smithi,1
719,1997.0,invertebrates,Caulleriella alata,3
720,1997.0,invertebrates,Caulleriella bioculata,1
721,1997.0,invertebrates,Centraloecetes kroyeranus,2
722,1997.0,invertebrates,Cerianthus sp.,1
723,1997.0,invertebrates,Chaetopteridae,1
724,1997.0,invertebrates,Chaetozone gibber,7
725,1997.0,invertebrates,Chaetozone sp.,1
726,1997.0,invertebrates,Chamelea striatula,2
727,1997.0,invertebrates,Chone filicaudata,1
728,1997.0,invertebrates,Cirratulidae,2
729,1997.0,invertebrates,Clausinella fasciata,1
730,1997.0,invertebrates,Clavidae,1
731,1997.0,invertebrates,Copepoda,1
732,1997.0,invertebrates,Corbula gibba,3
733,1997.0,invertebrates,Cossura pygodactylata,1
734,1997.0,invertebrates,Cumacea,2
735,1997.0,invertebrates,Cyathura carinata,2
736,1997.0,invertebrates,Cylichnina subcylindrica,1
737,1997.0,invertebrates,Diastylis bradyi,1
738,1997.0,invertebrates,Diastylis laevis,1
739,1997.0,invertebrates,Digitaria digitaria,1
740,1997.0,invertebrates,Diplocirrus glaucus,1
741,1997.0,invertebrates,Diptera,1
742,1997.0,invertebrates,Dispio uncinata,1
743,1997.0,invertebrates,Dorvilleidae,2
744,1997.0,invertebrates,Dosinia lupinus,2
745,1997.0,invertebrates,Ebalia sp.,1
746,1997.0,invertebrates,Echinocardium cordatum,2
747,1997.0,invertebrates,Echinocyamus pusillus,3
748,1997.0,invertebrates,Euclymene oerstedii,2
749,1997.0,invertebrates,Eumida sanguinea,1
750,1997.0,invertebrates,Eupolymnia nebulosa,1
751,1997.0,invertebrates,Eurydice pulchra,4
752,1997.0,invertebrates,Eurydice sp.,1
753,1997.0,invertebrates,Euspira nitida,3
754,1997.0,invertebrates,Exogone naidina,1
755,1997.0,invertebrates,Exogone sp.,1
756,1997.0,invertebrates,Fabulina fabula,2
757,1997.0,invertebrates,Galathowenia oculata,3
758,1997.0,invertebrates,Gammaridea,1
759,1997.0,invertebrates,Gastropoda,1
760,1997.0,invertebrates,Glycera lapidum,1
761,1997.0,invertebrates,Glycera tesselata,1
762,1997.0,invertebrates,Glycera tridactyla,7
763,1997.0,invertebrates,Glycera unicornis,3
764,1997.0,invertebrates,Goniada maculata,1
765,1997.0,invertebrates,Gregariella barbatella,1
766,1997.0,invertebrates,Harmothoe sp.,2
767,1997.0,invertebrates,Hediste diversicolor,5
768,1997.0,invertebrates,Heteromastus filiformis,2
769,1997.0,invertebrates,Hexacorallia,1
770,1997.0,invertebrates,Hexacorallia sd1,6
771,1997.0,invertebrates,Hexacorallia sd2,1
772,1997.0,invertebrates,Hiatella arctica,1
773,1997.0,invertebrates,Hinia reticulata,10
774,1997.0,invertebrates,Hippomedon denticulatus,3
775,1997.0,invertebrates,Hirudinea,2
776,1997.0,invertebrates,Iphinoe sp.,1
777,1997.0,invertebrates,Lagis koreni,1
778,1997.0,invertebrates,Leucothoe incisa,1
779,1997.0,invertebrates,Liocarcinus marmoreus,1
780,1997.0,invertebrates,Liocarcinus navigator,1
781,1997.0,invertebrates,Liocarcinus sp.,1
782,1997.0,invertebrates,Lumbrinerides sp.,1
783,1997.0,invertebrates,Lumbrineris cf. gracilis,1
784,1997.0,invertebrates,Lumbrineris sp.,2
785,1997.0,invertebrates,Lysidice ninetta,1
786,1997.0,invertebrates,Macomangulus tenuis,1
787,1997.0,invertebrates,Mactra stultorum,7
788,1997.0,invertebrates,Magelona alleni,1
789,1997.0,invertebrates,Magelona filiformis,9
790,1997.0,invertebrates,Magelona papillicornis,6
791,1997.0,invertebrates,Malacoceros fuliginosus,1
792,1997.0,invertebrates,Malacoceros vulgaris,6
793,1997.0,invertebrates,Maldanidae,1
794,1997.0,invertebrates,Mediomastus fragilis,9
795,1997.0,invertebrates,Megaluropus agilis,3
796,1997.0,invertebrates,Melinna palmata,1
797,1997.0,invertebrates,Melinna sp.,1
798,1997.0,invertebrates,Moerella donacina,3
799,1997.0,invertebrates,Mya arenaria,1
800,1997.0,invertebrates,Mysidacea,7
801,1997.0,invertebrates,Mystides limbata,1
802,1997.0,invertebrates,Mytilaster minimus,1
803,1997.0,invertebrates,NEMERTEA,10
804,1997.0,invertebrates,Nebalia thyphlops,1
805,1997.0,invertebrates,Nematoda,4
806,1997.0,invertebrates,Nephtys assimilis,1
807,1997.0,invertebrates,Nephtys cirrosa,4
808,1997.0,invertebrates,Nephtys hombergii,9
809,1997.0,invertebrates,Nereididae,1
810,1997.0,invertebrates,Nothria geophiliformis,1
811,1997.0,invertebrates,Notomastus latericeus,1
812,1997.0,invertebrates,Nototropis falcatus,1
813,1997.0,invertebrates,Nototropis guttatus,1
814,1997.0,invertebrates,Nototropis swammerdamei,2
815,1997.0,invertebrates,Nototropis vedlomensis,1
816,1997.0,invertebrates,Nucula sulcata,4
817,1997.0,invertebrates,Oligochaeta,9
818,1997.0,invertebrates,Onuphis eremita,1
819,1997.0,invertebrates,Ophiura juv.,1
820,1997.0,invertebrates,Ophiura ophiura,1
821,1997.0,invertebrates,Ophryotrocha labronica,1
822,1997.0,invertebrates,Ophryotrocha sp.,1
823,1997.0,invertebrates,Owenia fusiformis,4
824,1997.0,invertebrates,Oxydromus flexuosus,1
825,1997.0,invertebrates,Pachygrapsus marmoratus,1
826,1997.0,invertebrates,Paguridae,1
827,1997.0,invertebrates,Paradoneis armata,11
828,1997.0,invertebrates,Paradoneis lyra,1
829,1997.0,invertebrates,Parapionosyllis sp.,1
830,1997.0,invertebrates,Pariambus typicus,2
831,1997.0,invertebrates,Peringia ulvae,4
832,1997.0,invertebrates,Perioculodes longimanus,2
833,1997.0,invertebrates,Phascolion strombus strombus,2
834,1997.0,invertebrates,Phaxas pellucidus,1
835,1997.0,invertebrates,Pherusa sp.,2
836,1997.0,invertebrates,Phyllodocidae,2
837,1997.0,invertebrates,Pisione remota,3
838,1997.0,invertebrates,Platyhelminthes,1
839,1997.0,invertebrates,Podarkeopsis capensis,2
840,1997.0,invertebrates,Polydora caeca,1
841,1997.0,invertebrates,Polydora cornuta,4
842,1997.0,invertebrates,Polydora pulchra,1
843,1997.0,invertebrates,Polygordius appendiculatus,2
844,1997.0,invertebrates,Pomatoceros triqueter,1
845,1997.0,invertebrates,Pontocrates altamarinus,1
846,1997.0,invertebrates,Portunidae,2
847,1997.0,invertebrates,Prionospio cirrifera,1
848,1997.0,invertebrates,Prionospio sp.,2
849,1997.0,invertebrates,Prionospio steenstrupi,6
850,1997.0,invertebrates,Processa modica,1
851,1997.0,invertebrates,Protodorvillea kefersteini,1
852,1997.0,invertebrates,Pseudocuma longicorne,1
853,1997.0,invertebrates,Pseudopolydora antennata,2
854,1997.0,invertebrates,Ruditapes decussatus,1
855,1997.0,invertebrates,Sabellaria spinulosa,1
856,1997.0,invertebrates,Schistomeringos caeca,1
857,1997.0,invertebrates,Scolaricia sp.,1
858,1997.0,invertebrates,Scolaricia typica,4
859,1997.0,invertebrates,Scolelepis sp.,1
860,1997.0,invertebrates,Scolelepis squamata,2
861,1997.0,invertebrates,Scrobicularia plana,3
862,1997.0,invertebrates,Sigalion mathildae,1
863,1997.0,invertebrates,Sphaeroma monodi,1
864,1997.0,invertebrates,Spio decorata,5
865,1997.0,invertebrates,Spio sp.,1
866,1997.0,invertebrates,Spiophanes bombyx,8
867,1997.0,invertebrates,Spisula elliptica,1
868,1997.0,invertebrates,Spisula subtruncata,1
869,1997.0,invertebrates,Sthenelais boa,2
870,1997.0,invertebrates,Sthenelais limicola,2
871,1997.0,invertebrates,Streblospio shrubsolii,7
872,1997.0,invertebrates,Syllis gerlachi,1
873,1997.0,invertebrates,Syllis gracilis,1
874,1997.0,invertebrates,Syllis variegata,1
875,1997.0,invertebrates,Synchelidium maculatum,1
876,1997.0,invertebrates,Tellina pygmaea,1
877,1997.0,invertebrates,Terebellidae,4
878,1997.0,invertebrates,Triphora adversa,1
879,1997.0,invertebrates,Tritia varicosa,3
880,1997.0,invertebrates,Tryphosites longipes,1
881,1997.0,invertebrates,Turbonilla rufa,1
882,1997.0,invertebrates,Uca pugilator,2
883,1997.0,invertebrates,Urothoe poseidonis,1
884,1997.0,invertebrates,Urothoe pulchella,5
885,1997.0,invertebrates,Verruca stroemia,1
886,1997.0,invertebrates,Zenobiana prismatica,1
887,1998.0,fish,Anguilla anguilla,3
888,1998.0,fish,Atherina presbyter,1
889,1998.0,fish,Callionymus lyra,1
890,1998.0,fish,Carcinus maenas,8
891,1998.0,fish,Chelidonichthys lucerna,1
892,1998.0,fish,Crangon crangon,7
893,1998.0,fish,Diplodus sargus,1
894,1998.0,fish,Gobius niger,3
895,1998.0,fish,Pachygrapsus marmoratus,2
896,1998.0,fish,Palaemon serratus,2
897,1998.0,fish,Palaemon sp.,2
898,1998.0,fish,Pisidia longicornis,1
899,1998.0,fish,Polybius henslowii,1
900,1998.0,fish,Pomatoschistus sp.,6
901,1998.0,fish,Psetta maxima,1
902,1998.0,fish,Solea solea,4
903,1998.0,fish,Syngnathus abaster,1
904,1998.0,fish,Trachurus trachurus,1
905,1998.0,fish,Upogebia pusilla,1
906,1998.0,invertebrates,Abarenicola claparedi,2
907,1998.0,invertebrates,Abra alba,4
908,1998.0,invertebrates,Abra prismatica,4
909,1998.0,invertebrates,Abra sp.,2
910,1998.0,invertebrates,Abyssoninoe hibernica,1
911,1998.0,invertebrates,Acanthocardia tuberculata,1
912,1998.0,invertebrates,Acrocnida brachiata,2
913,1998.0,invertebrates,Alkmaria romijni,3
914,1998.0,invertebrates,Amathia pruvoti,1
915,1998.0,invertebrates,Ampelisca (fragmento),1
916,1998.0,invertebrates,Ampelisca brevicornis,6
917,1998.0,invertebrates,Ampelisca heterodactyla,3
918,1998.0,invertebrates,Ampelisca spinimana,1
919,1998.0,invertebrates,Ampharete finmarchica,4
920,1998.0,invertebrates,Anaitides lineata,2
921,1998.0,invertebrates,Anapagurus sp.,2
922,1998.0,invertebrates,Aora typica,1
923,1998.0,invertebrates,Apistobranchus tullbergi,1
924,1998.0,invertebrates,Aponuphis bilineata,3
925,1998.0,invertebrates,Arcturidae,1
926,1998.0,invertebrates,Aricidea catherinae,3
927,1998.0,invertebrates,Aricidea cf. assimilis,1
928,1998.0,invertebrates,Aricidea fragilis,2
929,1998.0,invertebrates,Aricidea sp.,2
930,1998.0,invertebrates,Armandia cirrhosa,3
931,1998.0,invertebrates,Astartidae,1
932,1998.0,invertebrates,Astropecten irregularis,1
933,1998.0,invertebrates,Barleeia rubra,1
934,1998.0,invertebrates,Bathyporeia elegans,3
935,1998.0,invertebrates,Bathyporeia pilosa,1
936,1998.0,invertebrates,Bathyporeia sarsi,1
937,1998.0,invertebrates,Bathyporeia sp.,1
938,1998.0,invertebrates,Bathyporeia tenuipes,2
939,1998.0,invertebrates,Bela nebula,2
940,1998.0,invertebrates,Bivalvia,1
941,1998.0,invertebrates,Boccardia chilensis,2
942,1998.0,invertebrates,Boccardia sp.,1
943,1998.0,invertebrates,Bodotria scorpioides,1
944,1998.0,invertebrates,Branchiostoma lanceolata,1
945,1998.0,invertebrates,Callianassa sp.,1
946,1998.0,invertebrates,Callianassa subterranea,1
947,1998.0,invertebrates,Capitella capitata,11
948,1998.0,invertebrates,Caulleriella alata,1
949,1998.0,invertebrates,Caulleriella bioculata,2
950,1998.0,invertebrates,Centraloecetes kroyeranus,4
951,1998.0,invertebrates,Cerebratulus sp.,2
952,1998.0,invertebrates,Ceriantharia,1
953,1998.0,invertebrates,Cerianthus sp.,1
954,1998.0,invertebrates,Chaetozone gibber,7
955,1998.0,invertebrates,Chamelea striatula,3
956,1998.0,invertebrates,Cheirocratus sundevallii,1
957,1998.0,invertebrates,Chone filicaudata,3
958,1998.0,invertebrates,Chthamalus stellatus,1
959,1998.0,invertebrates,Copepoda,4
960,1998.0,invertebrates,Corbula gibba,4
961,1998.0,invertebrates,Corophium sp.,1
962,1998.0,invertebrates,Cumopsis fagei,2
963,1998.0,invertebrates,Cyathura carinata,2
964,1998.0,invertebrates,Cylichna cylindracea,3
965,1998.0,invertebrates,Cylichnina subcylindrica,1
966,1998.0,invertebrates,Desdemona ornata,2
967,1998.0,invertebrates,Diastylis bradyi,4
968,1998.0,invertebrates,Diastylis tumida,1
969,1998.0,invertebrates,Diopatra neapolitana,1
970,1998.0,invertebrates,Diplocirrus glaucus,1
971,1998.0,invertebrates,Diptera,1
972,1998.0,invertebrates,Dispio uncinata,2
973,1998.0,invertebrates,Ebalia sp.,3
974,1998.0,invertebrates,Echinocardium cordatum,3
975,1998.0,invertebrates,Echinocyamus pusillus,2
976,1998.0,invertebrates,Edwardsia sp.,10
977,1998.0,invertebrates,Eocuma dollfusi,2
978,1998.0,invertebrates,Epitonium clathrus,2
979,1998.0,invertebrates,Erycinidae,1
980,1998.0,invertebrates,Euclymene oerstedii,1
981,1998.0,invertebrates,Eumida sanguinea,2
982,1998.0,invertebrates,Eurydice affinis,1
983,1998.0,invertebrates,Eurydice pulchra,1
984,1998.0,invertebrates,Eurydice sp.,4
985,1998.0,invertebrates,Euspira nitida,2
986,1998.0,invertebrates,Exogone naidina,1
987,1998.0,invertebrates,Fabulina fabula,3
988,1998.0,invertebrates,Ficopomatus enigmaticus,2
989,1998.0,invertebrates,Galathowenia oculata,4
990,1998.0,invertebrates,Glycera lapidum,1
991,1998.0,invertebrates,Glycera tridactyla,5
992,1998.0,invertebrates,Glycera unicornis,2
993,1998.0,invertebrates,Glycinde nordmanni,1
994,1998.0,invertebrates,Goniada maculata,2
995,1998.0,invertebrates,Harmothoe imbricata,1
996,1998.0,invertebrates,Harmothoe sp.,1
997,1998.0,invertebrates,Haustorius arenarius,5
998,1998.0,invertebrates,Hediste diversicolor,6
999,1998.0,invertebrates,Heteromastus filiformis,1
1000,1998.0,invertebrates,Hinia reticulata,7
1001,1998.0,invertebrates,Hippomedon denticulatus,7
1002,1998.0,invertebrates,Hyale nilssoni,1
1003,1998.0,invertebrates,Hydrozoa,1
1004,1998.0,invertebrates,Iphinoe sp.,1
1005,1998.0,invertebrates,Lagis koreni,2
1006,1998.0,invertebrates,Lanice conchilega,1
1007,1998.0,invertebrates,Leptosynapta inhaerens,2
1008,1998.0,invertebrates,Leucothoe incisa,5
1009,1998.0,invertebrates,Lumbrineris gracilis,1
1010,1998.0,invertebrates,Lumbrineris latreilli,6
1011,1998.0,invertebrates,Mactra stultorum,6
1012,1998.0,invertebrates,Magallana angulata,3
1013,1998.0,invertebrates,Magelona alleni,3
1014,1998.0,invertebrates,Magelona filiformis,5
1015,1998.0,invertebrates,Magelona papillicornis,10
1016,1998.0,invertebrates,Malacoceros fuliginosus,4
1017,1998.0,invertebrates,Malacoceros sp.,1
1018,1998.0,invertebrates,Malacoceros vulgaris,4
1019,1998.0,invertebrates,Maldanidae,1
1020,1998.0,invertebrates,Manayunkia aestuarina,1
1021,1998.0,invertebrates,Mangelia smithii,1
1022,1998.0,invertebrates,Mediomastus fragilis,10
1023,1998.0,invertebrates,Megaluropus agilis,4
1024,1998.0,invertebrates,Melinna palmata,1
1025,1998.0,invertebrates,Melita palmata,2
1026,1998.0,invertebrates,Moerella donacina,2
1027,1998.0,invertebrates,Monocorophium insidiosum,1
1028,1998.0,invertebrates,Montacuta ferruginosa,2
1029,1998.0,invertebrates,Mysidacea,3
1030,1998.0,invertebrates,Mytilus edulis,2
1031,1998.0,invertebrates,NEMERTEA,14
1032,1998.0,invertebrates,Neanthes caudata,1
1033,1998.0,invertebrates,Nebalia troncosoi,1
1034,1998.0,invertebrates,Necallianassa truncata,1
1035,1998.0,invertebrates,Nematoda,10
1036,1998.0,invertebrates,Nephtys assimilis,3
1037,1998.0,invertebrates,Nephtys cf. paradoxa,1
1038,1998.0,invertebrates,Nephtys cirrosa,6
1039,1998.0,invertebrates,Nephtys hombergii,3
1040,1998.0,invertebrates,Nephtys sp. juv.,1
1041,1998.0,invertebrates,Notomastus latericeus,1
1042,1998.0,invertebrates,Nototropis falcatus,3
1043,1998.0,invertebrates,Nototropis guttatus,1
1044,1998.0,invertebrates,Nototropis swammerdamei,1
1045,1998.0,invertebrates,Nucula sulcata,5
