year,taxagroup,siteid,sitename,decimallatitude,decimallongitude,age,value,cumulative_value
2023.0,water,E-U8LS,Zumaia (Puente del Ferrocarril). Low Tide. Surface,43.292,-2.245,21,164,2154
2022.0,water,E-U8LS,Zumaia (Puente del Ferrocarril). Low Tide. Surface,43.292,-2.245,21,164,1990
2022.0,water,E-A10LS,Ondarroa (Embarcadero). Low Tide. Surface,43.3199,-2.421,28,164,3917
2022.0,water,E-OK10LS,Murueta (Astillero). Low Tide. Surface,43.3647,-2.6841,29,164,3946
2021.0,water,E-OK10LS,Murueta (Astillero). Low Tide. Surface,43.3647,-2.6841,29,164,3782
2019.0,water,E-OK10LS,Murueta (Astillero). Low Tide. Surface,43.3647,-2.6841,29,164,3454
2009.0,water,E-OK20LS,Sukarrieta (Txatxarramendi). Low Tide. Surface,43.3936,-2.6943,26,164,1436
2018.0,water,E-OK10LS,Murueta (Astillero). Low Tide. Surface,43.3647,-2.6841,29,164,3290
2017.0,water,E-OK10LS,Murueta (Astillero). Low Tide. Surface,43.3647,-2.6841,29,164,3126
2016.0,water,E-OK10LS,Murueta (Astillero). Low Tide. Surface,43.3647,-2.6841,29,164,2962
2015.0,water,E-OK10LS,Murueta (Astillero). Low Tide. Surface,43.3647,-2.6841,29,164,2798
2009.0,water,E-OK10LS,Murueta (Astillero). Low Tide. Surface,43.3647,-2.6841,29,164,1778
2013.0,water,E-OK10LS,Murueta (Astillero). Low Tide. Surface,43.3647,-2.6841,29,164,2434
2010.0,water,E-OK10LS,Murueta (Astillero). Low Tide. Surface,43.3647,-2.6841,29,164,1942
2019.0,water,E-A10LS,Ondarroa (Embarcadero). Low Tide. Surface,43.3199,-2.421,28,164,3413
2018.0,water,E-A10LS,Ondarroa (Embarcadero). Low Tide. Surface,43.3199,-2.421,28,164,3249
2017.0,water,E-A10LS,Ondarroa (Embarcadero). Low Tide. Surface,43.3199,-2.421,28,164,3085
2016.0,water,E-A10LS,Ondarroa (Embarcadero). Low Tide. Surface,43.3199,-2.421,28,164,2921
2022.0,water,E-BI5LS,Irun (Behobia). Low Tide. Surface,43.344,-1.7621,21,164,1965
2022.0,water,E-M5LS,Muskiz (Petronor). Low Tide. Surface,43.3322,-3.1125,21,164,1966
2022.0,water,E-A5LS,Ondarroa (Errenteria). Low Tide. Surface,43.3221,-2.4433,21,164,1964
2007.0,water,E-OK20LS,Sukarrieta (Txatxarramendi). Low Tide. Surface,43.3936,-2.6943,26,164,1110
2023.0,water,E-M5LS,Muskiz (Petronor). Low Tide. Surface,43.3322,-3.1125,21,164,2130
2022.0,water,E-U5LS,Zumaia (Bedua). Low Tide. Surface,43.2791,-2.252,21,164,1962
2023.0,water,E-U5LS,Zumaia (Bedua). Low Tide. Surface,43.2791,-2.252,21,164,2126
2021.0,water,E-BI10LS,Irun (Amute). Low Tide. Surface,43.3522,-1.7913,29,164,3781
2007.0,water,E-A10LS,Ondarroa (Embarcadero). Low Tide. Surface,43.3199,-2.421,28,164,1412
2022.0,water,E-BI10LS,Irun (Amute). Low Tide. Surface,43.3522,-1.7913,29,164,3945
2011.0,water,E-A10LS,Ondarroa (Embarcadero). Low Tide. Surface,43.3199,-2.421,28,164,2065
2012.0,water,E-A10LS,Ondarroa (Embarcadero). Low Tide. Surface,43.3199,-2.421,28,164,2229
2023.0,water,E-BI10LS,Irun (Amute). Low Tide. Surface,43.3522,-1.7913,29,164,4109
2013.0,water,E-A10LS,Ondarroa (Embarcadero). Low Tide. Surface,43.3199,-2.421,28,164,2393
2015.0,water,E-A10LS,Ondarroa (Embarcadero). Low Tide. Surface,43.3199,-2.421,28,164,2757
2011.0,water,E-OK10LS,Murueta (Astillero). Low Tide. Surface,43.3647,-2.6841,29,164,2106
2022.0,water,E-U10LS,Zumaia (Puente Narrondo). Low Tide. Surface,43.2963,-2.2563,29,164,3969
2020.0,water,E-U10LS,Zumaia (Puente Narrondo). Low Tide. Surface,43.2963,-2.2563,29,164,3629
2013.0,water,E-BI10LS,Irun (Amute). Low Tide. Surface,43.3522,-1.7913,29,164,2433
2019.0,water,E-O10LS,Orio (Puente de La Autopista). Low Tide. Surface,43.2826,-2.1316,29,164,3455
2018.0,water,E-O10LS,Orio (Puente de La Autopista). Low Tide. Surface,43.2826,-2.1316,29,164,3291
2017.0,water,E-O10LS,Orio (Puente de La Autopista). Low Tide. Surface,43.2826,-2.1316,29,164,3127
2023.0,water,E-B7LS,Plentzia (Campo de fútbol). Low Tide. Surface,43.3979,-2.9442,21,164,2151
2022.0,water,E-B7LS,Plentzia (Campo de fútbol). Low Tide. Surface,43.3979,-2.9442,21,164,1987
2016.0,water,E-O10LS,Orio (Puente de La Autopista). Low Tide. Surface,43.2826,-2.1316,29,164,2963
2012.0,water,E-BI10LS,Irun (Amute). Low Tide. Surface,43.3522,-1.7913,29,164,2269
2015.0,water,E-O10LS,Orio (Puente de La Autopista). Low Tide. Surface,43.2826,-2.1316,29,164,2799
2019.0,water,E-M10LS,Pobeña (puente). Low Tide. Surface,43.3469,-3.1216,29,164,3458
2012.0,water,E-O10LS,Orio (Puente de La Autopista). Low Tide. Surface,43.2826,-2.1316,29,164,2272
2011.0,water,E-O10LS,Orio (Puente de La Autopista). Low Tide. Surface,43.2826,-2.1316,29,164,2108
2010.0,water,E-O10LS,Orio (Puente de La Autopista). Low Tide. Surface,43.2826,-2.1316,29,164,1944
2020.0,water,E-M10LS,Pobeña (puente). Low Tide. Surface,43.3469,-3.1216,29,164,3622
2019.0,water,E-U10LS,Zumaia (Puente Narrondo). Low Tide. Surface,43.2963,-2.2563,29,164,3465
2009.0,water,E-O10LS,Orio (Puente de La Autopista). Low Tide. Surface,43.2826,-2.1316,29,164,1780
2020.0,water,E-O10LS,Orio (Puente de La Autopista). Low Tide. Surface,43.2826,-2.1316,29,164,3619
2021.0,water,E-O10LS,Orio (Puente de La Autopista). Low Tide. Surface,43.2826,-2.1316,29,164,3783
2022.0,water,E-O10LS,Orio (Puente de La Autopista). Low Tide. Surface,43.2826,-2.1316,29,164,3947
2013.0,water,E-M10LS,Pobeña (puente). Low Tide. Surface,43.3469,-3.1216,29,164,2438
2007.0,water,E-BI10LS,Irun (Amute). Low Tide. Surface,43.3522,-1.7913,29,164,1453
2007.0,water,E-M10LS,Pobeña (puente). Low Tide. Surface,43.3469,-3.1216,29,164,1458
2022.0,water,E-D5LS,Deba (Campo de fútbol). Low Tide. Surface,43.2934,-2.3639,21,164,1962
2023.0,water,E-D5LS,Deba (Campo de fútbol). Low Tide. Surface,43.2934,-2.3639,21,164,2126
2011.0,water,E-M10LS,Pobeña (puente). Low Tide. Surface,43.3469,-3.1216,29,164,2110
2012.0,water,E-M10LS,Pobeña (puente). Low Tide. Surface,43.3469,-3.1216,29,164,2274
2015.0,water,E-M10LS,Pobeña (puente). Low Tide. Surface,43.3469,-3.1216,29,164,2802
2023.0,water,E-O10LS,Orio (Puente de La Autopista). Low Tide. Surface,43.2826,-2.1316,29,164,4111
2016.0,water,E-M10LS,Pobeña (puente). Low Tide. Surface,43.3469,-3.1216,29,164,2966
2022.0,water,E-O5LS,Orio (Rampa). Low Tide. Surface,43.2759,-2.1202,21,164,1965
2017.0,water,E-M10LS,Pobeña (puente). Low Tide. Surface,43.3469,-3.1216,29,164,3130
2011.0,water,E-BI10LS,Irun (Amute). Low Tide. Surface,43.3522,-1.7913,29,164,2105
2018.0,water,E-M10LS,Pobeña (puente). Low Tide. Surface,43.3469,-3.1216,29,164,3294
2019.0,water,E-L10LS,Lekeitio (Molino). Low Tide. Surface,43.3602,-2.4989,29,164,3413
2022.0,water,E-OK20LS,Sukarrieta (Txatxarramendi). Low Tide. Surface,43.3936,-2.6943,26,164,3604
2022.0,water,E-M10LS,Pobeña (puente). Low Tide. Surface,43.3469,-3.1216,29,164,3962
2023.0,water,E-M10LS,Pobeña (puente). Low Tide. Surface,43.3469,-3.1216,29,164,4126
2017.0,water,E-OK20LS,Sukarrieta (Txatxarramendi). Low Tide. Surface,43.3936,-2.6943,26,164,2784
2011.0,water,E-L10LS,Lekeitio (Molino). Low Tide. Surface,43.3602,-2.4989,29,164,2068
2021.0,water,E-OK20LS,Sukarrieta (Txatxarramendi). Low Tide. Surface,43.3936,-2.6943,26,164,3440
2007.0,water,E-U10LS,Zumaia (Puente Narrondo). Low Tide. Surface,43.2963,-2.2563,29,164,1465
2019.0,water,E-BI10LS,Irun (Amute). Low Tide. Surface,43.3522,-1.7913,29,164,3453
2009.0,water,E-U10LS,Zumaia (Puente Narrondo). Low Tide. Surface,43.2963,-2.2563,29,164,1791
2010.0,water,E-U10LS,Zumaia (Puente Narrondo). Low Tide. Surface,43.2963,-2.2563,29,164,1955
2011.0,water,E-U10LS,Zumaia (Puente Narrondo). Low Tide. Surface,43.2963,-2.2563,29,164,2119
2012.0,water,E-U10LS,Zumaia (Puente Narrondo). Low Tide. Surface,43.2963,-2.2563,29,164,2283
2013.0,water,E-U10LS,Zumaia (Puente Narrondo). Low Tide. Surface,43.2963,-2.2563,29,164,2447
2015.0,water,E-U10LS,Zumaia (Puente Narrondo). Low Tide. Surface,43.2963,-2.2563,29,164,2811
2016.0,water,E-U10LS,Zumaia (Puente Narrondo). Low Tide. Surface,43.2963,-2.2563,29,164,2975
2022.0,water,E-UR5LS,Donostia (Loiola). Low Tide. Surface,43.3142,-1.9691,21,164,1964
2018.0,water,E-U10LS,Zumaia (Puente Narrondo). Low Tide. Surface,43.2963,-2.2563,29,164,3301
2020.0,water,E-BI10LS,Irun (Amute). Low Tide. Surface,43.3522,-1.7913,29,164,3617
2023.0,water,E-BI5LS,Irun (Behobia). Low Tide. Surface,43.344,-1.7621,21,164,2129
2012.0,water,E-L10LS,Lekeitio (Molino). Low Tide. Surface,43.3602,-2.4989,29,164,2232
2012.0,water,E-OK10LS,Murueta (Astillero). Low Tide. Surface,43.3647,-2.6841,29,164,2270
2013.0,water,E-L10LS,Lekeitio (Molino). Low Tide. Surface,43.3602,-2.4989,29,164,2396
2019.0,water,E-OK20LS,Sukarrieta (Txatxarramendi). Low Tide. Surface,43.3936,-2.6943,26,164,3112
2017.0,water,E-L10LS,Lekeitio (Molino). Low Tide. Surface,43.3602,-2.4989,29,164,3088
2015.0,water,E-BI10LS,Irun (Amute). Low Tide. Surface,43.3522,-1.7913,29,164,2797
2016.0,water,E-BI10LS,Irun (Amute). Low Tide. Surface,43.3522,-1.7913,29,164,2961
2017.0,water,E-BI10LS,Irun (Amute). Low Tide. Surface,43.3522,-1.7913,29,164,3125
2016.0,water,E-L10LS,Lekeitio (Molino). Low Tide. Surface,43.3602,-2.4989,29,164,2924
2020.0,water,E-OK20LS,Sukarrieta (Txatxarramendi). Low Tide. Surface,43.3936,-2.6943,26,164,3276
2018.0,water,E-BI10LS,Irun (Amute). Low Tide. Surface,43.3522,-1.7913,29,164,3289
2018.0,water,E-OK20LS,Sukarrieta (Txatxarramendi). Low Tide. Surface,43.3936,-2.6943,26,164,2948
2015.0,water,E-L10LS,Lekeitio (Molino). Low Tide. Surface,43.3602,-2.4989,29,164,2760
2023.0,water,E-B5LS,Plentzia (Abaniko). Low Tide. Surface,43.3963,-2.9241,21,164,2107
2013.0,water,E-UR10LS,Donostia (Puente de Santa Catalina). Low Tide. Surface,43.3171,-1.9782,29,163,2415
2009.0,water,E-BI10LS,Irun (Amute). Low Tide. Surface,43.3522,-1.7913,29,163,1778
2023.0,water,E-UR10LS,Donostia (Puente de Santa Catalina). Low Tide. Surface,43.3171,-1.9782,29,163,4087
2010.0,water,E-L10LS,Lekeitio (Molino). Low Tide. Surface,43.3602,-2.4989,29,163,1904
2009.0,water,E-M10LS,Pobeña (puente). Low Tide. Surface,43.3469,-3.1216,29,163,1783
2010.0,water,E-M10LS,Pobeña (puente). Low Tide. Surface,43.3469,-3.1216,29,163,1946
2016.0,phytoplankton,L-OK10,Litoral de Mundaka,43.4409,-2.7016,21,163,1205
2007.0,water,E-UR10LS,Donostia (Puente de Santa Catalina). Low Tide. Surface,43.3171,-1.9782,29,163,1434
2009.0,water,E-L10LS,Lekeitio (Molino). Low Tide. Surface,43.3602,-2.4989,29,163,1741
2023.0,water,E-A10LS,Ondarroa (Embarcadero). Low Tide. Surface,43.3199,-2.421,28,163,4080
2009.0,water,E-A10LS,Ondarroa (Embarcadero). Low Tide. Surface,43.3199,-2.421,28,163,1737
2023.0,water,E-O5LS,Orio (Rampa). Low Tide. Surface,43.2759,-2.1202,21,163,2128
2023.0,water,E-UR5LS,Donostia (Loiola). Low Tide. Surface,43.3142,-1.9691,21,163,2127
2013.0,water,E-O10LS,Orio (Puente de La Autopista). Low Tide. Surface,43.2826,-2.1316,29,163,2435
2007.0,water,E-O10LS,Orio (Puente de La Autopista). Low Tide. Surface,43.2826,-2.1316,29,163,1454
2010.0,water,E-BI10LS,Irun (Amute). Low Tide. Surface,43.3522,-1.7913,29,163,1941
2023.0,water,E-A5LS,Ondarroa (Errenteria). Low Tide. Surface,43.3221,-2.4433,21,163,2127
2023.0,water,E-OK20LS,Sukarrieta (Txatxarramendi). Low Tide. Surface,43.3936,-2.6943,26,163,3767
2015.0,phytoplankton,L-B20,Litoral de Bakio,43.4474,-2.8033,17,163,1044
2023.0,water,E-OK10LS,Murueta (Astillero). Low Tide. Surface,43.3647,-2.6841,29,163,4109
2018.0,phytoplankton,L-BI10,Litoral de Hondarribia,43.3967,-1.8021,17,162,1679
2017.0,water,E-B10LS,Plentzia (Puerto). Low Tide. Surface,43.4076,-2.9463,28,162,3104
2008.0,water,E-OK20LS,Sukarrieta (Txatxarramendi). Low Tide. Surface,43.3936,-2.6943,26,162,1272
2008.0,water,E-A10LS,Ondarroa (Embarcadero). Low Tide. Surface,43.3199,-2.421,28,162,1574
2008.0,water,E-UR10LS,Donostia (Puente de Santa Catalina). Low Tide. Surface,43.3171,-1.9782,29,162,1596
2014.0,phytoplankton,L-BI10,Litoral de Hondarribia,43.3967,-1.8021,17,162,1006
2008.0,water,E-B10LS,Plentzia (Puerto). Low Tide. Surface,43.4076,-2.9463,28,162,1594
2015.0,phytoplankton,L-D10,Litoral de Deba,43.3266,-2.3525,17,162,1082
2015.0,phytoplankton,L-L20,Litoral de Lekeitio,43.3729,-2.4896,17,162,1001
2008.0,water,E-L10LS,Lekeitio (Molino). Low Tide. Surface,43.3602,-2.4989,29,162,1578
2014.0,phytoplankton,L-OI10,Litoral de Pasaia,43.3376,-1.9324,21,162,971
2008.0,water,E-OK10LS,Murueta (Astillero). Low Tide. Surface,43.3647,-2.6841,29,162,1614
2017.0,water,E-U10LS,Zumaia (Puente Narrondo). Low Tide. Surface,43.2963,-2.2563,29,162,3137
2008.0,water,E-O10LS,Orio (Puente de La Autopista). Low Tide. Surface,43.2826,-2.1316,29,162,1616
2008.0,water,E-M10LS,Pobeña (puente). Low Tide. Surface,43.3469,-3.1216,29,162,1620
2008.0,water,E-U10LS,Zumaia (Puente Narrondo). Low Tide. Surface,43.2963,-2.2563,29,162,1627
2008.0,water,E-BI10LS,Irun (Amute). Low Tide. Surface,43.3522,-1.7913,29,162,1615
2015.0,phytoplankton,L-U10,Litoral de Zumaia,43.3172,-2.2426,17,161,1041
2020.0,water,E-L10LS,Lekeitio (Molino). Low Tide. Surface,43.3602,-2.4989,29,161,3574
2015.0,phytoplankton,L-A10,Litoral de Ondarroa,43.3359,-2.4025,17,161,1021
2018.0,water,E-L10LS,Lekeitio (Molino). Low Tide. Surface,43.3602,-2.4989,29,161,3249
2017.0,phytoplankton,L-BI10,Litoral de Hondarribia,43.3967,-1.8021,17,161,1517
2018.0,water,E-UR10LS,Donostia (Puente de Santa Catalina). Low Tide. Surface,43.3171,-1.9782,29,161,3268
2021.0,phytoplankton,L-RF10,Litoral Oiartzun - Plataforma,43.4534,-1.918,21,160,1867
2023.0,phytoplankton,L-RF10,Litoral Oiartzun - Plataforma,43.4534,-1.918,21,160,2216
2015.0,phytoplankton,L-RF10,Litoral Oiartzun - Plataforma,43.4534,-1.918,21,159,964
2022.0,phytoplankton,L-OK10,Litoral de Mundaka,43.4409,-2.7016,21,158,2050
2022.0,water,E-B5LS,Plentzia (Abaniko). Low Tide. Surface,43.3963,-2.9241,21,157,1943
2015.0,phytoplankton,L-OK10,Litoral de Mundaka,43.4409,-2.7016,21,156,1042
2020.0,phytoplankton,L-UR20,Litoral de Mompás,43.3389,-1.9548,21,156,1869
2017.0,phytoplankton,L-O20,Litoral de Getaria,43.3156,-2.1801,16,156,1255
2015.0,phytoplankton,L-L10,Litoral de Elantxobe (Kai Arri),43.4026,-2.5851,17,155,1004
2016.0,phytoplankton,L-UR20,Litoral de Mompás,43.3389,-1.9548,21,155,1287
2017.0,phytoplankton,L-B10,Litoral de Gorliz (Cabo Villano),43.4371,-2.9553,17,155,1611
2014.0,phytoplankton,L-N10,Litoral del Abra (Frente al Superpuerto),43.3826,-3.082,17,154,1042
2016.0,phytoplankton,L-RF30,Litoral Butroe - Plataforma,43.5,-2.7999,13,153,1026
2014.0,phytoplankton,L-A10,Litoral de Ondarroa,43.3359,-2.4025,17,153,860
2021.0,phytoplankton,L-OK10,Litoral de Mundaka,43.4409,-2.7016,21,153,1892
2013.0,phytoplankton,L-N10,Litoral del Abra (Frente al Superpuerto),43.3826,-3.082,17,152,888
2023.0,phytoplankton,L-OI10,Litoral de Pasaia,43.3376,-1.9324,21,152,2409
2019.0,phytoplankton,L-N10,Litoral del Abra (Frente al Superpuerto),43.3826,-3.082,17,152,1800
2018.0,phytoplankton,L-OI10,Litoral de Pasaia,43.3376,-1.9324,21,151,1676
2023.0,phytoplankton,L-UR20,Litoral de Mompás,43.3389,-1.9548,21,150,2326
2014.0,phytoplankton,L-OI20,Litoral de Pasaia (Asabaratza),43.3601,-1.8918,17,148,889
2019.0,phytoplankton,L-N20,Litoral de Sopelana,43.3992,-3.0206,21,148,1821
2015.0,phytoplankton,E-OI20,Pasaia (San Pedro),43.3263,-1.9212,21,147,808
2018.0,phytoplankton,L-UR20,Litoral de Mompás,43.3389,-1.9548,21,147,1581
2013.0,phytoplankton,L-N20,Litoral de Sopelana,43.3992,-3.0206,21,147,828
2017.0,phytoplankton,L-UR20,Litoral de Mompás,43.3389,-1.9548,21,147,1434
2014.0,phytoplankton,L-B20,Litoral de Bakio,43.4474,-2.8033,17,145,881
2014.0,phytoplankton,E-N30,Abra Exterior,43.3604,-3.0453,17,145,912
2019.0,phytoplankton,L-U10,Litoral de Zumaia,43.3172,-2.2426,17,145,1605
2014.0,phytoplankton,L-O10,Litoral de Orio,43.3054,-2.1356,17,144,927
2019.0,phytoplankton,L-O10,Litoral de Orio,43.3054,-2.1356,17,144,1683
2015.0,phytoplankton,L-N10,Litoral del Abra (Frente al Superpuerto),43.3826,-3.082,17,144,1186
2014.0,phytoplankton,L-D10,Litoral de Deba,43.3266,-2.3525,17,144,920
2017.0,phytoplankton,L-OK10,Litoral de Mundaka,43.4409,-2.7016,21,144,1349
2019.0,phytoplankton,L-OI20,Litoral de Pasaia (Asabaratza),43.3601,-1.8918,17,144,1731
2015.0,phytoplankton,L-N20,Litoral de Sopelana,43.3992,-3.0206,21,144,1172
2019.0,phytoplankton,L-O20,Litoral de Getaria,43.3156,-2.1801,16,143,1526
2017.0,phytoplankton,E-N30,Abra Exterior,43.3604,-3.0453,17,143,1330
2013.0,phytoplankton,L-B10,Litoral de Gorliz (Cabo Villano),43.4371,-2.9553,17,143,910
2018.0,phytoplankton,L-N20,Litoral de Sopelana,43.3992,-3.0206,21,143,1673
2015.0,phytoplankton,L-RF30,Litoral Butroe - Plataforma,43.5,-2.7999,13,142,873
2019.0,phytoplankton,L-A10,Litoral de Ondarroa,43.3359,-2.4025,17,142,1626
2019.0,phytoplankton,L-BI10,Litoral de Hondarribia,43.3967,-1.8021,17,142,1821
2021.0,phytoplankton,L-N20,Litoral de Sopelana,43.3992,-3.0206,21,142,2102
2022.0,water,L-RF10S,Litoral Oiartzun - Plataforma. Surface,43.4534,-1.918,21,141,2029
2022.0,water,L-OI20S,Litoral de Pasaia (Asabaratza). Surface,43.3601,-1.8918,21,141,2054
2022.0,water,L-OI10S,Litoral de Pasaia. Surface,43.3376,-1.9324,28,141,2686
2017.0,phytoplankton,L-RF20,Litoral Deba - Plataforma,43.4,-2.2999,13,139,1203
2020.0,phytoplankton,L-N20,Litoral de Sopelana,43.3992,-3.0206,21,139,1960
2016.0,phytoplankton,E-N30,Abra Exterior,43.3604,-3.0453,17,139,1187
1996.0,water,E-N20LS,Abra Interior. Low Tide. Surface,43.3382,-3.027,28,138,254
2014.0,phytoplankton,L-L10,Litoral de Elantxobe (Kai Arri),43.4026,-2.5851,17,138,849
2019.0,phytoplankton,L-OK10,Litoral de Mundaka,43.4409,-2.7016,21,138,1607
1996.0,water,E-N30HS,Abra Exterior. High Tide. Surface,43.3604,-3.0453,28,138,254
1996.0,water,E-N30LS,Abra Exterior. Low Tide. Surface,43.3604,-3.0453,28,138,254
1996.0,water,E-N20HS,Abra Interior. High Tide. Surface,43.3382,-3.027,28,138,254
2019.0,phytoplankton,E-N30,Abra Exterior,43.3604,-3.0453,17,137,1572
2017.0,phytoplankton,L-O10,Litoral de Orio,43.3054,-2.1356,17,137,1417
1996.0,water,L-L10S,Litoral de Elantxobe (Kai Arri). Surface,43.4026,-2.5851,28,137,217
2017.0,phytoplankton,L-B20,Litoral de Bakio,43.4474,-2.8033,17,136,1358
2017.0,phytoplankton,L-A10,Litoral de Ondarroa,43.3359,-2.4025,17,136,1355
2015.0,phytoplankton,E-N30,Abra Exterior,43.3604,-3.0453,17,136,1048
2014.0,phytoplankton,L-U10,Litoral de Zumaia,43.3172,-2.2426,17,135,880
2014.0,phytoplankton,L-L20,Litoral de Lekeitio,43.3729,-2.4896,17,135,839
2014.0,phytoplankton,L-O20,Litoral de Getaria,43.3156,-2.1801,16,135,747
2019.0,phytoplankton,L-OI10,Litoral de Pasaia,43.3376,-1.9324,21,134,1810
2013.0,phytoplankton,L-O10,Litoral de Orio,43.3054,-2.1356,17,134,783
2013.0,phytoplankton,L-O20,Litoral de Getaria,43.3156,-2.1801,16,134,612
2018.0,phytoplankton,L-OI20,Litoral de Pasaia (Asabaratza),43.3601,-1.8918,17,134,1587
1996.0,water,E-D10HS,Deba (Puente). High Tide. Surface,43.2925,-2.3572,29,133,245
1996.0,water,E-OI20LS,Pasaia (San Pedro). Low Tide. Surface,43.3263,-1.9212,29,133,245
2017.0,phytoplankton,L-U10,Litoral de Zumaia,43.3172,-2.2426,17,133,1341
1996.0,water,E-BI20LS,Hondarribia (Txingudi). Low Tide. Surface,43.3697,-1.7901,29,133,208
1996.0,water,E-N10LS,Bilbao (Puente de Deusto). Low Tide. Surface,43.2697,-2.939,29,133,244
1996.0,water,E-L10HS,Lekeitio (Molino). High Tide. Surface,43.3602,-2.4989,29,133,209
1996.0,water,E-O10HS,Orio (Puente de La Autopista). High Tide. Surface,43.2826,-2.1316,29,133,245
1996.0,water,E-U10LS,Zumaia (Puente Narrondo). Low Tide. Surface,43.2963,-2.2563,29,133,243
1996.0,water,E-U10HS,Zumaia (Puente Narrondo). High Tide. Surface,43.2963,-2.2563,29,133,245
1996.0,water,E-BI10HS,Irun (Amute). High Tide. Surface,43.3522,-1.7913,29,133,245
1996.0,water,E-O10LS,Orio (Puente de La Autopista). Low Tide. Surface,43.2826,-2.1316,29,133,244
1996.0,water,E-OI20HS,Pasaia (San Pedro). High Tide. Surface,43.3263,-1.9212,29,133,245
1996.0,water,E-OI10HS,Lezo. High Tide. Surface,43.3228,-1.9038,29,133,244
2020.0,phytoplankton,L-OI10,Litoral de Pasaia,43.3376,-1.9324,21,133,1943
1996.0,water,E-A10LS,Ondarroa (Embarcadero). Low Tide. Surface,43.3199,-2.421,28,133,195
1996.0,water,E-M10HS,Pobeña (puente). High Tide. Surface,43.3469,-3.1216,29,133,245
1996.0,water,E-D10LS,Deba (Puente). Low Tide. Surface,43.2925,-2.3572,29,133,243
1996.0,water,E-B10HS,Plentzia (Puerto). High Tide. Surface,43.4076,-2.9463,28,133,209
1996.0,water,E-B10LS,Plentzia (Puerto). Low Tide. Surface,43.4076,-2.9463,28,133,207
2014.0,phytoplankton,L-OK10,Litoral de Mundaka,43.4409,-2.7016,21,133,886
1996.0,water,E-M10LS,Pobeña (puente). Low Tide. Surface,43.3469,-3.1216,29,133,243
1996.0,water,E-N10HS,Bilbao (Puente de Deusto). High Tide. Surface,43.2697,-2.939,29,133,244
1996.0,water,E-OK10LS,Murueta (Astillero). Low Tide. Surface,43.3647,-2.6841,29,133,242
2017.0,phytoplankton,L-L10,Litoral de Elantxobe (Kai Arri),43.4026,-2.5851,17,133,1306
2018.0,phytoplankton,L-RF10,Litoral Oiartzun - Plataforma,43.4534,-1.918,21,133,1436
1996.0,water,E-BI20HS,Hondarribia (Txingudi). High Tide. Surface,43.3697,-1.7901,29,133,209
2019.0,phytoplankton,L-L20,Litoral de Lekeitio,43.3729,-2.4896,17,133,1568
1996.0,water,E-A10HS,Ondarroa (Embarcadero). High Tide. Surface,43.3199,-2.421,28,133,195
1996.0,water,E-OK10HS,Murueta (Astillero). High Tide. Surface,43.3647,-2.6841,29,133,245
1996.0,water,E-UR10HS,Donostia (Puente de Santa Catalina). High Tide. Surface,43.3171,-1.9782,29,133,209
2005.0,water,L-N10S,Litoral del Abra (Frente al Superpuerto). Surface,43.3826,-3.082,28,132,1110
2005.0,water,L-UR20S,Litoral de Mompás. Surface,43.3389,-1.9548,28,132,1107
2005.0,water,E-OI10HS,Lezo. High Tide. Surface,43.3228,-1.9038,29,132,1183
2005.0,water,L-L20S,Litoral de Lekeitio. Surface,43.3729,-2.4896,21,132,468
1996.0,water,E-OI10LS,Lezo. Low Tide. Surface,43.3228,-1.9038,29,132,241
2005.0,water,E-N15HS,Barakaldo (Puente de Rontegi). High Tide. Surface,43.2951,-2.974,21,132,461
2005.0,water,E-N10LS,Bilbao (Puente de Deusto). Low Tide. Surface,43.2697,-2.939,29,132,1179
2005.0,water,L-B20S,Litoral de Bakio. Surface,43.4474,-2.8033,28,132,1028
2019.0,phytoplankton,L-UR20,Litoral de Mompás,43.3389,-1.9548,21,132,1713
2005.0,water,L-BI10S,Litoral de Hondarribia. Surface,43.3967,-1.8021,28,132,1035
2005.0,water,E-OI10LS,Lezo. Low Tide. Surface,43.3228,-1.9038,29,132,1191
2005.0,water,L-L10S,Litoral de Elantxobe (Kai Arri). Surface,43.4026,-2.5851,28,132,1103
